id,frame,idv_type,v,acc,x,lane_index,vehicle_sum,p_vehicle_sum
16,147,car374,36.0514,0.1316,3788.1911,2,22,0
25,148,car999,40.6962,0.3555,2674.022,0,22,0
20,148,car60,39.9224,0.1507,3338.3534,0,22,0
41,148,truck588,25.7305,0.0821,443.7256,1,22,0
36,148,truck729,27.1042,-0.0031,950.1824,1,22,0
34,148,truck654,26.4976,-0.0885,1083.1644,1,22,0
26,148,truck136,26.6303,-0.1156,1730.3612,1,22,0
23,148,truck228,26.7721,0.1207,2044.0395,1,22,0
17,148,truck219,27.7129,-0.0179,2732.1664,1,22,0
12,148,car49,36.9841,-0.2169,4427.6396,1,22,0
48,148,car431,32.9516,0.9862,79.5966,2,22,0
46,148,car775,35.3985,0.4165,256.0144,2,22,0
44,148,car74,37.8139,0.3715,363.4067,2,22,0
43,148,car351,39.9324,0.0654,535.6969,2,22,0
40,148,car184,36.1673,0.1233,682.1375,2,22,0
39,148,car464,38.0834,0.0295,831.8319,2,22,0
38,148,car795,43.5562,-0.1012,1088.5777,2,22,0
37,148,car210,40.6337,-0.0757,1188.2292,2,22,0
30,148,car698,40.9267,-0.2491,2393.1107,2,22,0
27,148,car120,40.7267,-0.144,2543.8765,2,22,0
24,148,car63,35.6357,0.2185,2691.3817,2,22,0
18,148,car71,36.3574,0.1002,3591.7346,2,22,0
16,148,car374,36.1533,0.0344,3824.3172,2,22,0
25,149,car999,40.9912,0.2599,2714.903,0,22,0
20,149,car60,39.9903,0.0533,3378.3228,0,22,0
41,149,truck588,25.7918,0.0718,469.4959,1,22,0
36,149,truck729,27.1211,0.042,977.2948,1,22,0
34,149,truck654,26.4203,-0.0449,1109.6103,1,22,0
26,149,truck136,26.5243,-0.1892,1756.9413,1,22,0
23,149,truck228,26.7841,0.0101,2070.8178,1,22,0
17,149,truck219,27.6023,-0.0992,2759.8137,1,22,0
12,149,car49,36.8091,-0.1384,4464.5033,1,22,0
48,149,car431,33.8069,0.7464,113.1035,2,22,0
46,149,car775,35.7486,0.2998,291.6368,2,22,0
44,149,car74,38.1708,0.3406,401.4417,2,22,0
43,149,car351,39.9585,0.0116,575.6509,2,22,0
40,149,car184,36.3902,0.112,718.4539,2,22,0
39,149,car464,38.1249,-0.0109,869.9529,2,22,0
38,149,car795,43.4377,-0.1901,1132.0704,2,22,0
37,149,car210,40.5586,-0.1269,1228.8204,2,22,0
30,149,car698,40.8873,0.0088,2433.999,2,22,0
27,149,car120,40.5756,0.1151,2584.4635,2,22,0
24,149,car63,35.8314,0.1928,2727.1507,2,22,0
18,149,car71,36.3903,-0.0074,3628.1266,2,22,0
16,149,car374,36.1661,0.0894,3860.4762,2,22,0
25,150,car999,41.2284,0.1804,2756.0549,0,23,0
20,150,car60,39.9926,-0.1179,3418.3322,0,23,0
41,150,truck588,25.8639,0.0908,495.3293,1,23,0
36,150,truck729,27.2133,0.0711,1004.4684,1,23,0
34,150,truck654,26.3421,-0.0337,1135.979,1,23,0
26,150,truck136,26.3026,-0.2006,1783.3271,1,23,0
23,150,truck228,26.7603,-0.0823,2097.5986,1,23,0
30,150,car698,40.932,0.2249,2474.9036,1,23,0
17,150,truck219,27.5683,0.0211,2787.3842,1,23,0
12,150,car49,36.8182,0.0476,4501.3099,1,23,0
49,150,car782,33.1172,1.7543,50.3068,2,23,0
48,150,car431,34.4048,0.5006,147.3031,2,23,0
46,150,car775,35.9679,0.1524,327.5404,2,23,0
44,150,car74,38.3273,0.042,439.7353,2,23,0
43,150,car351,39.9873,0.0247,615.6307,2,23,0
40,150,car184,36.4903,0.0148,754.9288,2,23,0
39,150,car464,38.302,0.3623,908.1525,2,23,0
38,150,car795,43.1997,-0.2127,1175.354,2,23,0
37,150,car210,40.4688,-0.1411,1269.3239,2,23,0
27,150,car120,40.6029,0.0267,2625.0612,2,23,0
24,150,car63,35.9217,0.0815,2763.0428,2,23,0
18,150,car71,36.3237,-0.0875,3664.4779,2,23,0
16,150,car374,36.279,0.2969,3896.692,2,23,0
25,151,car999,41.4239,0.2303,2797.4019,0,24,0
20,151,car60,39.973,-0.0904,3458.3355,0,24,0
50,151,truck837,24.6038,0.3343,42.291,1,24,0
41,151,truck588,25.9658,0.0393,521.2654,1,24,0
36,151,truck729,27.2751,0.1155,1031.7166,1,24,0
34,151,truck654,26.2879,0.0042,1162.2751,1,24,0
38,151,car795,43.1667,0.0862,1218.5031,1,24,0
26,151,truck136,26.093,-0.1529,1809.4855,1,24,0
23,151,truck228,26.7568,-0.044,2124.3638,1,24,0
30,151,car698,41.1337,0.0958,2515.9754,1,24,0
17,151,truck219,27.6728,0.127,2815.0077,1,24,0
12,151,car49,36.8957,0.0554,4538.1765,1,24,0
49,151,car782,34.6431,1.4238,84.4021,2,24,0
48,151,car431,34.898,0.5505,182.006,2,24,0
46,151,car775,36.2003,0.2212,363.6526,2,24,0
44,151,car74,38.396,0.0508,478.1083,2,24,0
43,151,car351,40.0136,0.0453,655.6304,2,24,0
40,151,car184,36.5608,0.053,791.4593,2,24,0
39,151,car464,38.6499,0.3502,946.676,2,24,0
37,151,car210,40.342,-0.0423,1309.7057,2,24,0
27,151,car120,40.6263,0.0539,2665.6805,2,24,0
24,151,car63,35.9176,0.0174,2798.9701,2,24,0
18,151,car71,36.1948,0.0691,3700.6898,2,24,0
16,151,car374,36.663,0.1345,3933.24,2,24,0
25,152,car999,41.6512,0.2198,2838.9699,0,24,0
20,152,car60,39.8398,-0.0749,3498.2257,0,24,0
50,152,truck837,24.9209,0.2712,67.1035,1,24,0
41,152,truck588,26.0227,0.0498,547.2659,1,24,0
36,152,truck729,27.4432,0.152,1059.0968,1,24,0
34,152,truck654,26.3366,0.1621,1188.5742,1,24,0
38,152,car795,43.2038,0.1182,1261.6839,1,24,0
26,152,truck136,26.079,0.0476,1835.5542,1,24,0
23,152,truck228,26.7701,-0.0341,2151.1397,1,24,0
30,152,car698,41.2429,0.1279,2557.1716,1,24,0
17,152,truck219,27.7887,0.0946,2842.756,1,24,0
12,152,car49,37.0455,0.1417,4575.1659,1,24,0
49,152,car782,35.8522,1.0789,119.8245,2,24,0
48,152,car431,35.3709,0.439,217.2026,2,24,0
46,152,car775,36.3809,0.1839,399.9648,2,24,0
44,152,car74,38.5245,0.0933,516.5849,2,24,0
43,152,car351,39.9856,-0.1006,695.6392,2,24,0
40,152,car184,36.8067,0.2422,828.1785,2,24,0
39,152,car464,38.9281,0.365,985.4808,2,24,0
37,152,car210,40.3323,-0.1143,1350.055,2,24,0
27,152,car120,40.7034,0.1921,2706.3426,2,24,0
24,152,car63,35.9229,0.0965,2834.8758,2,24,0
18,152,car71,36.2049,-0.0396,3736.8921,2,24,0
16,152,car374,36.6472,-0.0419,3969.9011,2,24,0
25,153,car999,41.9305,0.2846,2880.7908,0,24,0
20,153,car60,39.7586,-0.1428,3538.034,0,24,0
50,153,truck837,25.127,0.1874,92.1586,1,24,0
41,153,truck588,26.061,0.001,573.3162,1,24,0
36,153,truck729,27.5989,0.1579,1086.6374,1,24,0
34,153,truck654,26.4782,0.1816,1214.9918,1,24,0
38,153,car795,43.1994,-0.0369,1304.8959,1,24,0
26,153,truck136,26.2227,0.1955,1861.7083,1,24,0
23,153,truck228,26.7742,0.0443,2177.9067,1,24,0
30,153,car698,41.3293,0.0943,2598.4696,1,24,0
17,153,truck219,27.8024,-0.0007,2870.5599,1,24,0
12,153,car49,37.15,0.1028,4612.2827,1,24,0
49,153,car782,36.7215,0.7605,156.2466,2,24,0
48,153,car431,35.5961,0.2133,252.7297,2,24,0
46,153,car775,36.4846,0.0226,436.4252,2,24,0
44,153,car74,38.6126,0.0552,555.1741,2,24,0
43,153,car351,39.9537,0.0754,735.5913,2,24,0
40,153,car184,36.9675,-0.1156,865.1199,2,24,0
39,153,car464,39.2389,0.2532,1024.6119,2,24,0
37,153,car210,40.3359,0.031,1390.3788,2,24,0
27,153,car120,40.9223,-0.0918,2747.23,2,24,0
24,153,car63,35.9928,0.0642,2870.8419,2,24,0
18,153,car71,36.1711,-0.0606,3773.0792,2,24,0
16,153,car374,36.6295,0.0341,4006.5309,2,24,0
25,154,car999,42.1569,0.1836,2922.8703,0,24,0
20,154,car60,39.7214,-0.0038,3577.761,0,24,0
50,154,truck837,25.3795,0.2868,117.4331,1,24,0
41,154,truck588,26.0574,0.0188,599.3712,1,24,0
36,154,truck729,27.7644,0.1404,1114.3482,1,24,0
34,154,truck654,26.6726,0.1754,1241.5992,1,24,0
38,154,car795,43.1786,0.137,1348.0503,1,24,0
26,154,truck136,26.5068,0.3073,1888.1002,1,24,0
23,154,truck228,26.7737,-0.0725,2204.6853,1,24,0
30,154,car698,41.4386,0.1368,2639.8652,1,24,0
17,154,truck219,27.7871,-0.0072,2898.3498,1,24,0
12,154,car49,37.2436,0.0634,4649.4933,1,24,0
49,154,car782,37.3954,0.6187,193.4003,2,24,0
48,154,car431,35.623,-0.1164,288.3797,2,24,0
46,154,car775,36.5337,0.1208,472.9258,2,24,0
44,154,car74,38.6695,0.1047,593.8162,2,24,0
43,154,car351,40.0829,0.2331,775.6129,2,24,0
40,154,car184,36.8518,-0.18,902.0216,2,24,0
39,154,car464,39.398,0.0586,1063.9825,2,24,0
37,154,car210,40.3432,0.0246,1430.7165,2,24,0
27,154,car120,40.8603,0.0272,2788.0938,2,24,0
24,154,car63,35.9905,0.028,2906.832,2,24,0
18,154,car71,36.1691,-0.048,3809.2607,2,24,0
16,154,car374,36.5802,-0.0846,4043.1203,2,24,0
25,155,car999,42.3578,0.1647,2965.1609,0,25,0
20,155,car60,39.5878,-0.0326,3617.3865,0,25,0
50,155,truck837,25.5919,0.2294,142.9476,1,25,0
41,155,truck588,26.0611,-0.0211,625.4371,1,25,0
36,155,truck729,27.7958,0.008,1142.1314,1,25,0
34,155,truck654,26.8502,0.0588,1268.3914,1,25,0
38,155,car795,43.3018,0.1085,1391.3161,1,25,0
26,155,truck136,26.7456,0.2366,1914.7593,1,25,0
23,155,truck228,26.769,0.0052,2231.4552,1,25,0
30,155,car698,41.5442,0.1766,2681.362,1,25,0
17,155,truck219,27.7945,-0.0038,2926.1505,1,25,0
12,155,car49,37.2753,0.0133,4686.7654,1,25,0
52,155,car608,32.9145,1.4346,50.3506,2,25,0
49,155,car782,37.9904,0.6513,231.1598,2,25,0
48,155,car431,35.7287,0.1064,324.0582,2,25,0
46,155,car775,36.6963,0.1607,509.5603,2,25,0
44,155,car74,38.812,0.2403,632.5637,2,25,0
43,155,car351,40.2833,0.1499,815.8296,2,25,0
40,155,car184,36.8372,-0.0766,938.877,2,25,0
39,155,car464,39.5954,0.1743,1103.5085,2,25,0
37,155,car210,40.3386,-0.0231,1471.0615,2,25,0
27,155,car120,40.6282,-0.3012,2828.8364,2,25,0
24,155,car63,35.9471,-0.1275,2942.8196,2,25,0
18,155,car71,36.1089,-0.1219,3845.4069,2,25,0
16,155,car374,36.5174,-0.0116,4079.6492,2,25,0
25,156,car999,42.3784,-0.0812,3007.5464,0,25,0
20,156,car60,39.5701,0.1101,3656.9398,0,25,0
50,156,truck837,25.7969,0.2271,168.6642,1,25,0
41,156,truck588,26.0214,-0.0472,651.4757,1,25,0
36,156,truck729,27.8034,0.0203,1169.9294,1,25,0
34,156,truck654,26.8347,0.0297,1295.2245,1,25,0
38,156,car795,43.4735,0.1551,1434.7316,1,25,0
26,156,truck136,26.8918,0.1026,1941.606,1,25,0
23,156,truck228,26.7692,0.0131,2258.222,1,25,0
30,156,car698,41.7653,0.1887,2723.0514,1,25,0
17,156,truck219,27.7668,-0.0334,2953.9315,1,25,0
12,156,car49,37.3836,0.1042,4724.1034,1,25,0
52,156,car608,34.2547,1.3446,84.1012,2,25,0
49,156,car782,38.5722,0.4991,269.5271,2,25,0
48,156,car431,35.9233,0.1737,359.905,2,25,0
46,156,car775,36.7751,0.0372,546.3157,2,25,0
44,156,car74,38.8944,0.0583,671.4349,2,25,0
43,156,car351,40.4808,0.2538,856.2222,2,25,0
40,156,car184,36.7362,-0.0892,975.6582,2,25,0
39,156,car464,39.5907,-0.1643,1143.1337,2,25,0
37,156,car210,40.2145,-0.2011,1511.337,2,25,0
27,156,car120,40.5079,0.0518,2869.3569,2,25,0
24,156,car63,35.8656,0.013,2978.7033,2,25,0
18,156,car71,36.2685,0.1754,3881.5975,2,25,0
16,156,car374,36.494,-0.0212,4116.1595,2,25,0
25,157,car999,42.3409,-0.0641,3049.893,0,25,0
20,157,car60,39.7618,0.2387,3696.6222,0,25,0
50,157,truck837,26.0418,0.1985,194.6206,1,25,0
41,157,truck588,25.9674,-0.0412,677.4621,1,25,0
36,157,truck729,27.7908,-0.049,1197.7291,1,25,0
34,157,truck654,26.7945,-0.0423,1322.0391,1,25,0
38,157,car795,43.5262,0.0243,1478.2553,1,25,0
26,157,truck136,26.943,0.0719,1968.5296,1,25,0
23,157,truck228,26.7568,0.0086,2284.9815,1,25,0
30,157,car698,41.8217,-0.083,2764.8895,1,25,0
17,157,truck219,27.7683,-0.0518,2981.7077,1,25,0
12,157,car49,37.4618,0.0032,4761.5455,1,25,0
52,157,car608,35.4647,1.103,119.1351,2,25,0
49,157,car782,38.9985,0.3503,308.3807,2,25,0
48,157,car431,36.123,0.0933,395.9682,2,25,0
46,157,car775,36.8201,0.0316,583.1228,2,25,0
44,157,car74,38.9888,0.1531,710.3805,2,25,0
43,157,car351,40.7376,0.2838,896.8611,2,25,0
40,157,car184,36.6961,0.0434,1012.3635,2,25,0
39,157,car464,39.3957,-0.1662,1182.5973,2,25,0
37,157,car210,40.077,-0.0604,1551.4569,2,25,0
27,157,car120,40.5506,-0.0646,2909.9009,2,25,0
24,157,car63,35.8979,0.0343,3014.5844,2,25,0
18,157,car71,36.3063,0.0157,3917.9058,2,25,0
16,157,car374,36.4559,-0.104,4152.6448,2,25,0
25,158,car999,42.2985,-0.0327,3092.2072,0,25,0
20,158,car60,39.8541,0.009,3736.4591,0,25,0
50,158,truck837,26.2468,0.1974,220.7933,1,25,0
41,158,truck588,25.9048,-0.0687,703.3929,1,25,0
36,158,truck729,27.7831,-0.0001,1225.5107,1,25,0
34,158,truck654,26.8187,0.0124,1348.848,1,25,0
38,158,car795,43.3742,-0.1352,1521.7035,1,25,0
26,158,truck136,26.9715,-0.0217,1995.5024,1,25,0
23,158,truck228,26.7488,-0.0482,2311.7455,1,25,0
30,158,car698,41.5034,-0.6931,2806.5726,1,25,0
17,158,truck219,27.7729,0.0162,3009.482,1,25,0
12,158,car49,37.4908,0.0461,4799.0269,1,25,0
52,158,car608,36.4664,1.1038,155.21,2,25,0
49,158,car782,39.2378,0.1808,347.5397,2,25,0
48,158,car431,36.2289,0.1455,432.1517,2,25,0
46,158,car775,36.8474,0.0959,619.9526,2,25,0
44,158,car74,39.102,0.1554,749.44,2,25,0
43,158,car351,40.9557,0.1444,937.7463,2,25,0
40,158,car184,36.7612,0.1611,1049.0842,2,25,0
39,158,car464,39.3821,-0.0152,1221.9813,2,25,0
37,158,car210,40.0866,0.1152,1591.5253,2,25,0
27,158,car120,40.3,-0.3353,2950.3003,2,25,0
24,158,car63,35.8494,-0.1402,3050.4675,2,25,0
18,158,car71,36.6063,0.3475,3954.3812,2,25,0
16,158,car374,36.2128,-0.2634,4188.9566,2,25,0
25,159,car999,42.289,-0.0466,3134.5016,0,26,0
20,159,car60,39.8386,0.0354,3776.2968,0,26,0
50,159,truck837,26.4342,0.1786,247.1627,1,26,0
41,159,truck588,25.8976,0.0063,729.2924,1,26,0
36,159,truck729,27.7768,0.0458,1253.2859,1,26,0
34,159,truck654,26.8409,0.0257,1375.6771,1,26,0
38,159,car795,43.4148,0.0992,1565.0903,1,26,0
26,159,truck136,26.9842,0.0274,2022.4805,1,26,0
23,159,truck228,26.6964,-0.0351,2338.4613,1,26,0
30,159,car698,40.8338,-0.615,2847.6578,1,26,0
17,159,truck219,27.7176,-0.0503,3037.2292,1,26,0
12,159,car49,37.6349,0.1882,4836.6026,1,26,0
54,159,car70,33.6834,1.7639,53.8419,2,26,0
52,159,car608,37.5717,1.0533,192.3749,2,26,0
49,159,car782,39.3757,0.1259,386.8649,2,26,0
48,159,car431,36.2379,0.0055,468.3943,2,26,0
46,159,car775,36.9037,0.0727,656.845,2,26,0
44,159,car74,39.2071,0.0449,788.6223,2,26,0
43,159,car351,40.8646,-0.3074,978.6896,2,26,0
40,159,car184,37.0402,0.3031,1086.0052,2,26,0
39,159,car464,39.3339,-0.0915,1261.3386,2,26,0
37,159,car210,40.2214,0.2179,1631.6794,2,26,0
27,159,car120,39.9473,-0.3679,2990.3662,2,26,0
24,159,car63,35.7367,-0.0023,3086.2222,2,26,0
18,159,car71,36.7601,0.1013,3991.0917,2,26,0
16,159,car374,35.9948,-0.151,4225.03,2,26,0
25,160,car999,42.31,0.05,3176.7986,0,26,0
20,160,car60,39.9333,0.0739,3816.2036,0,26,0
50,160,truck837,26.5763,0.1519,273.6868,1,26,0
41,160,truck588,25.8967,-0.0191,755.1895,1,26,0
36,160,truck729,27.7411,-0.0749,1281.0395,1,26,0
34,160,truck654,26.8634,0.0432,1402.535,1,26,0
38,160,car795,43.4816,0.0076,1608.5557,1,26,0
26,160,truck136,26.9755,-0.0693,2049.4645,1,26,0
23,160,truck228,26.69,0.0346,2365.1485,1,26,0
30,160,car698,40.1647,-0.6384,2888.0649,1,26,0
17,160,truck219,27.7818,0.1342,3064.9696,1,26,0
12,160,car49,37.7462,0.006,4874.3311,1,26,0
54,160,car70,35.2447,1.4443,88.5212,2,26,0
52,160,car608,38.3565,0.643,230.4566,2,26,0
49,160,car782,39.526,0.1795,426.3318,2,26,0
48,160,car431,36.3265,0.0841,504.6829,2,26,0
46,160,car775,36.9684,0.126,693.7744,2,26,0
44,160,car74,39.2995,0.0748,827.8944,2,26,0
43,160,car351,40.4022,-0.574,1019.2925,2,26,0
40,160,car184,37.0238,-0.0802,1123.061,2,26,0
39,160,car464,39.3188,0.0064,1300.6529,2,26,0
37,160,car210,40.3905,0.1018,1672.0174,2,26,0
27,160,car120,39.5321,-0.4814,3030.0566,2,26,0
24,160,car63,36.0335,0.4305,3122.1109,2,26,0
18,160,car71,36.7682,0.0828,4027.8459,2,26,0
16,160,car374,35.9207,0.0584,4260.9586,2,26,0
25,161,car999,42.3593,0.0851,3219.1293,0,27,0
20,161,car60,39.9896,-0.072,3856.1885,0,27,0
50,161,truck837,26.727,0.1368,300.3609,1,27,0
41,161,truck588,25.8759,0.009,781.0673,1,27,0
36,161,truck729,27.7321,-0.0185,1308.7809,1,27,0
34,161,truck654,26.8248,-0.0528,1429.3723,1,27,0
38,161,car795,43.4505,-0.0495,1652.0216,1,27,0
26,161,truck136,26.9967,0.0283,2076.4538,1,27,0
23,161,truck228,26.765,0.0892,2391.8807,1,27,0
30,161,car698,39.2133,-1.0454,2927.6727,1,27,0
17,161,truck219,27.7826,-0.0429,3092.7652,1,27,0
12,161,car49,37.7387,0.0049,4912.0744,1,27,0
56,161,car485,33.0317,0.925,35.9034,2,27,0
54,161,car70,36.5153,1.2783,124.5643,2,27,0
52,161,car608,38.9455,0.5714,269.1777,2,27,0
49,161,car782,39.7955,0.3597,466.0059,2,27,0
48,161,car431,36.3879,0.1496,541.032,2,27,0
46,161,car775,37.1469,0.1616,730.8626,2,27,0
44,161,car74,39.3637,0.0752,867.2313,2,27,0
43,161,car351,39.7816,-0.6536,1059.3042,2,27,0
40,161,car184,37.0034,0.1148,1160.0493,2,27,0
39,161,car464,39.3802,0.1808,1339.9799,2,27,0
37,161,car210,40.4326,-0.0194,1712.4449,2,27,0
27,161,car120,39.3709,-0.0101,3069.4508,2,27,0
24,161,car63,36.2082,0.0229,3158.288,2,27,0
18,161,car71,36.8332,0.0764,4064.6574,2,27,0
16,161,car374,35.7941,-0.1273,4296.8154,2,27,0
25,162,car999,42.3556,0.0509,3261.4724,0,27,0
20,162,car60,39.9496,-0.0391,3896.151,0,27,0
50,162,truck837,26.8905,0.1529,327.1907,1,27,0
41,162,truck588,25.9473,0.0559,806.9889,1,27,0
36,162,truck729,27.6973,-0.0668,1336.4978,1,27,0
34,162,truck654,26.823,-0.025,1456.1883,1,27,0
38,162,car795,43.57,0.2288,1695.5146,1,27,0
26,162,truck136,26.9915,-0.0325,2103.4478,1,27,0
23,162,truck228,26.7683,-0.009,2418.6579,1,27,0
30,162,car698,37.9499,-1.3596,2966.1182,1,27,0
17,162,truck219,27.7524,-0.009,3120.5262,1,27,0
12,162,car49,37.6796,-0.0428,4949.7776,1,27,0
56,162,car485,33.8281,0.7578,69.4411,2,27,0
54,162,car70,37.6038,0.8889,161.7945,2,27,0
52,162,car608,39.382,0.4374,308.3956,2,27,0
49,162,car782,40.0793,0.1885,505.998,2,27,0
48,162,car431,36.3913,-0.0831,577.4398,2,27,0
46,162,car775,37.2958,0.029,768.1249,2,27,0
44,162,car74,39.4574,0.0495,906.6585,2,27,0
43,162,car351,39.1991,-0.5032,1098.7045,2,27,0
40,162,car184,36.9826,-0.0431,1197.0571,2,27,0
39,162,car464,39.586,0.1599,1379.4907,2,27,0
37,162,car210,40.1909,-0.2455,1752.7369,2,27,0
27,162,car120,39.2206,-0.4654,3108.786,2,27,0
24,162,car63,36.1677,0.0055,3194.4648,2,27,0
18,162,car71,37.0702,0.1987,4101.6434,2,27,0
16,162,car374,35.8252,0.0297,4332.6261,2,27,0
25,163,car999,42.3665,0.0453,3303.8309,0,27,0
20,163,car60,39.7826,-0.1818,3936.0173,0,27,0
50,163,truck837,26.9889,0.0281,354.1619,1,27,0
41,163,truck588,25.9774,0.0126,832.9599,1,27,0
36,163,truck729,27.583,-0.1318,1364.129,1,27,0
34,163,truck654,26.8204,-0.019,1483.0134,1,27,0
38,163,car795,43.8485,0.267,1739.2596,1,27,0
26,163,truck136,26.9788,-0.022,2130.4381,1,27,0
23,163,truck228,26.7636,-0.0561,2445.4347,1,27,0
30,163,car698,36.6682,-1.1057,3003.2336,1,27,0
17,163,truck219,27.6739,-0.1124,3148.2347,1,27,0
12,163,car49,37.7314,0.0316,4987.4958,1,27,0
56,163,car485,34.4328,0.4422,103.6791,2,27,0
54,163,car70,38.2643,0.6095,199.8315,2,27,0
52,163,car608,39.8037,0.4616,348.0321,2,27,0
49,163,car782,40.1457,-0.0819,546.1451,2,27,0
48,163,car431,36.3708,-0.0079,613.8156,2,27,0
46,163,car775,37.285,0.0274,805.4055,2,27,0
44,163,car74,39.5561,0.0787,946.1761,2,27,0
43,163,car351,38.5854,-0.6475,1137.5355,2,27,0
40,163,car184,36.8643,-0.1513,1233.9681,2,27,0
39,163,car464,39.7629,0.2601,1419.1708,2,27,0
37,163,car210,39.9221,-0.1248,1792.7371,2,27,0
27,163,car120,39.1189,-0.1768,3147.9645,2,27,0
24,163,car63,36.1806,0.0908,3230.6241,2,27,0
18,163,car71,37.0899,0.0815,4138.7123,2,27,0
16,163,car374,36.0039,0.1104,4368.5661,2,27,0
25,164,car999,42.3517,-0.0249,3346.1859,0,28,0
20,164,car60,39.5349,-0.0551,3975.6235,0,28,0
50,164,truck837,26.93,-0.1061,381.1269,1,28,0
41,164,truck588,25.9873,0.0797,858.9299,1,28,0
43,164,car351,38.6932,0.4008,1176.0906,1,28,0
36,164,truck729,27.4485,-0.1177,1391.6294,1,28,0
34,164,truck654,26.7922,-0.0425,1509.8198,1,28,0
38,164,car795,43.9228,-0.0934,1783.1938,1,28,0
26,164,truck136,27.0043,0.0008,2157.44,1,28,0
23,164,truck228,26.7476,-0.0545,2472.1879,1,28,0
30,164,car698,35.4013,-1.2953,3039.1112,1,28,0
17,164,truck219,27.5586,-0.1169,3175.8333,1,28,0
12,164,car49,37.7023,0.0557,5025.2021,1,28,0
58,164,car748,33.189,1.1909,47.6103,2,28,0
56,164,car485,34.7756,0.3321,138.329,2,28,0
54,164,car70,38.7759,0.6079,238.4012,2,28,0
52,164,car608,40.3746,0.5718,388.1841,2,28,0
49,164,car782,39.8273,-0.3538,586.0998,2,28,0
48,164,car431,36.3796,0.0664,650.1806,2,28,0
46,164,car775,37.2494,0.0155,842.6682,2,28,0
44,164,car74,39.635,0.1264,985.7705,2,28,0
40,164,car184,36.8255,0.0122,1270.7937,2,28,0
39,164,car464,39.8217,0.0306,1458.9802,2,28,0
37,164,car210,39.8051,-0.0652,1832.5857,2,28,0
27,164,car120,38.7778,-0.4618,3186.8913,2,28,0
24,164,car63,36.2939,0.025,3266.8958,2,28,0
18,164,car71,37.1802,0.0083,4175.8618,2,28,0
16,164,car374,36.1969,0.0335,4404.7138,2,28,0
25,165,car999,42.3084,-0.0749,3388.5118,0,28,0
20,165,car60,39.4624,-0.0175,4015.1011,0,28,0
50,165,truck837,26.7922,-0.0553,407.9558,1,28,0
41,165,truck588,26.0069,0.0312,884.9278,1,28,0
43,165,car351,39.0646,0.2995,1215.033,1,28,0
36,165,truck729,27.3398,-0.1074,1419.0088,1,28,0
34,165,truck654,26.7838,0.0074,1536.6059,1,28,0
38,165,car795,43.994,0.1933,1827.1531,1,28,0
26,165,truck136,26.9668,-0.0772,2184.4291,1,28,0
23,165,truck228,26.7191,-0.0652,2498.9169,1,28,0
30,165,car698,34.2256,-1.2336,3073.7788,1,28,0
17,165,truck219,27.3992,-0.1781,3203.299,1,28,0
12,165,car49,37.7078,-0.0087,5062.9141,1,28,0
58,165,car748,34.3163,1.0645,81.5195,2,28,0
56,165,car485,35.1202,0.4456,173.2964,2,28,0
54,165,car70,39.4142,0.5458,277.5737,2,28,0
52,165,car608,40.9472,0.4028,428.9479,2,28,0
49,165,car782,39.4303,-0.2366,625.6503,2,28,0
48,165,car431,36.5813,0.2335,686.6748,2,28,0
46,165,car775,37.3004,0.0509,879.9493,2,28,0
44,165,car74,39.6951,0.0714,1025.4415,2,28,0
40,165,car184,36.7804,-0.0753,1307.5966,2,28,0
39,165,car464,39.7869,-0.0563,1498.7918,2,28,0
37,165,car210,39.8064,0.0453,1872.3809,2,28,0
27,165,car120,38.2609,-0.4984,3225.3499,2,28,0
24,165,car63,36.2392,-0.1274,3303.171,2,28,0
18,165,car71,37.2129,-0.1517,4213.0996,2,28,0
16,165,car374,36.2734,0.1621,4440.9379,2,28,0
25,166,car999,42.2774,-0.018,3430.7941,0,29,0
20,166,car60,39.385,-0.071,4054.5141,0,29,0
60,166,truck697,25.0635,0.3026,34.4322,1,29,0
50,166,truck837,26.7469,-0.0314,434.7188,1,29,0
41,166,truck588,26.0781,0.1472,910.9684,1,29,0
43,166,car351,39.3519,0.2778,1254.2778,1,29,0
36,166,truck729,27.3197,-0.0085,1446.331,1,29,0
34,166,truck654,26.7404,-0.053,1563.3689,1,29,0
38,166,car795,43.9667,-0.068,1871.1428,1,29,0
26,166,truck136,26.9487,-0.0505,2211.3893,1,29,0
23,166,truck228,26.7147,0.0011,2525.6291,1,29,0
30,166,car698,32.9522,-1.3429,3107.2092,1,29,0
17,166,truck219,27.2709,-0.0843,3230.608,1,29,0
12,166,car49,37.6782,-0.0536,5100.609,1,29,0
58,166,car748,35.2811,0.7947,116.4829,2,29,0
56,166,car485,35.6045,0.4491,208.7208,2,29,0
54,166,car70,39.9065,0.5999,317.2708,2,29,0
52,166,car608,41.3231,0.4082,470.1268,2,29,0
49,166,car782,39.1719,-0.3429,664.9296,2,29,0
48,166,car431,36.7295,0.0596,723.3584,2,29,0
46,166,car775,37.382,0.1302,917.2934,2,29,0
44,166,car74,39.8551,0.1314,1065.2455,2,29,0
40,166,car184,36.6594,-0.249,1344.3114,2,29,0
39,166,car464,39.8659,0.0788,1538.6245,2,29,0
37,166,car210,39.7433,-0.1395,1912.1728,2,29,0
27,166,car120,37.809,-0.3596,3263.3135,2,29,0
24,166,car63,36.2646,0.0422,3339.4293,2,29,0
18,166,car71,37.1332,-0.0042,4250.2508,2,29,0
